geneID,geneName,pep124,pep125,pep149,pep146,pep91,pep1,pep2,pep3,pep4,pep5,pep6,pep7,pep10,pep8,pep9,pep12,pep11,pep92,pep77,pep109,NJA,pep106,pep104,pep105,pep107,pep108,pep131,pep130,pep123,pep122,pep128,pep127,pep113,pep112,JJA,pep111,pep115,pep121,pep120,pep119,pep118,pep117,pep116,pep114,pep110,pep129,pep126,pep133,pep132,pep135,pep134,pep140,pep139,pep137,pep136,pep138,pep141,pep142,pep145,pep143,pep144,pep147,pep148,pep150,pep151,pep152,pep166,pep180,pep176,pep177,pep173,pep174,pep179,pep178,pep184,pep175,pep182,pep183,pep181,pep187,pep188,pep185,pep191,pep192,pep190,pep189,pep193,pep186,pep93,pep156,pep157,pep158,pep161,pep160,TJA,pep159,pep165,pep162,pep153,pep154,pep167,pep163,pep164,pep155,pep169,pep170,pep168,pep172,pep171,pep43,pep44,pep41,CTJA,pep40,pep39,pep38,pep34,pep37,pep36,pep35,XMLA,pep54,pep55,pep42,pep32,pep28,pep24,pep25,pep26,pep27,pep29,pep33,pep30,pep16,pep13,pep15,pep14,pep23,pep22,pep17,53A,pep18,pep19,pep21,pep20,pep31,pep48,pep47,pep45,pep46,pep301,pep302,pep299,pep300,pep298,pep297,pep303,pep304,pep305,pep51,pep52,pep290,pep287,pep291,pep292,pep288,pep289,pep296,pep293,pep294,pep295,pep311,pep306,pep308,pep307,pep309,pep310,pep50,pep277,pep280,pep281,pep278,pep279,pep53,pep273,pep274,pep275,pep276,pep282,pep286,pep284,pep285,pep283,pep272,pep85,pep74,pep75,pep76,pep204,pep202,pep203,pep206,pep205,pep210,pep211,pep208,pep207,LSA,pep209,pep66,pep67,pep68,pep199,pep200,pep201,pep198,pep73,pep71,pep72,pep69,pep70,pep86,pep87,pep88,pep90,pep89,pep83,pep84,pep214,pep78,pep79,QYA,pep59,pep60,pep57,pep58,pep56,pep65,pep61,pep62,pep63,pep64,pep95,pep96,pep100,pep102,pep99,pep101,pep103,pep94,pep97,pep98,pep196,pep197,pep195,pep80,pep81,pep82,pep194,pep271,pep269,pep270,pep259,pep260,pep261,pep262,pep237,pep236,XJA,pep256,pep257,pep258,pep220,pep222,pep221,pep223,pep213,pep231,pep265,pep263,pep264,pep267,pep266,pep268,pep224,pep230,pep227,pep229,pep228,pep226,pep225,pep232,pep233,pep212,pep216,pep215,pep219,pep217,pep218,pep234,pep235,pep247,pep246,pep49,pep245,pep243,pep244,pep251,pep255,pep252,pep253,pep254,pep250,pep248,pep249,pep241,pep240,pep242,pep238,pep239
CaT2T02g03879,CM1,1.312987316,0.95662176,1.166990692,1.126536341,1.11984094,1.176780539,1.311188987,1.13823076,1.03019109,0.979325039,1.043632763,1.143133842,1.000547173,1.026323927,1.012257739,1.229891442,0.832327595,1.098404333,1.09435231,0.897728212,0.987143279,0.941220785,1.153923973,1.103734692,1.315315626,1.071077964,1.109739078,1.117630968,1.024601762,1.158855454,1.146946554,1.231967332,0.940604164,1.08723855,0.983317661,1.128085129,0.983668285,1.058549734,1.092439792,1.018896627,1.081197436,1.186614476,1.01922305,0.98650144,1.094541654,0.932520703,0.966853031,0.971767018,1.049202275,1.16897193,0.982702497,1.136291495,1.145224808,1.066391611,1.065432696,1.050105785,0.950000955,0.975519356,1.148280337,0.965288408,1.056953339,0.965797388,1.226379503,1.158142964,1.303175064,1.021541677,0.905321021,1.200238979,0.921250548,0.989206095,1.101055907,1.021831791,1.074469426,1.045025679,1.087981162,1.023543319,1.398763979,1.265622895,0.990146229,1.393498676,1.237710174,1.232111043,1.025496874,1.218365579,1.210009795,1.048325586,0.945438718,1.085883913,0.991134953,0.884157233,1.120583158,1.085397882,1.027465193,1.112900738,1.032302354,1.154013671,1.11547897,0.952203571,1.062364214,1.037533742,1.227505773,1.190659389,1.131295754,1.027615076,0.726548543,1.066315916,1.222028438,1.249827726,1.004132855,1.111707807,1.161508408,1.096704294,1.089788631,1.16964913,1.28651719,1.099726575,1.154085415,1.179308018,1.03488411,0.973584661,0.995194494,0.990438525,1.038506095,1.116214489,1.142460029,1.338885565,1.197719535,1.197812922,0.949373333,1.018154523,0.950345162,1.184453706,1.163122125,0.984818196,1.219802887,1.038059611,0.907835015,0.67051775,1.041535665,1.009546913,1.02869547,1.151704169,1.168660111,0.981911693,1.037693027,1.130642815,1.130825375,1.11512859,0.949256104,1.221196583,0.963933547,1.244395681,1.298372809,1.056306273,1.153733568,1.102093418,1.147498004,0.987726405,1.139309056,0.986423473,1.111364896,0.883339134,1.174968106,1.150454216,1.15527653,1.177355588,1.212040099,1.053302324,0.92347044,1.035154605,1.076529989,1.059191489,1.063698092,1.211125919,0.895345183,0.95989196,1.017680666,1.056249798,1.20248168,0.93454829,1.190232597,1.028503016,1.115175378,0.995422773,0.969696364,1.179556934,1.026656317,0.929579427,0.954419086,1.186210202,1.222574923,1.017040175,1.001008264,1.159856013,0.93689121,1.491253124,0.952772686,1.083064944,1.079192688,1.239085856,1.189120295,0.972527378,1.005100896,1.268843889,1.002416538,1.139535998,1.029681327,1.103689502,0.976821798,1.04511834,1.117717342,0.914580393,1.211053361,1.079623568,1.113546839,1.18915769,1.12113986,0.958047065,1.154915811,1.081345592,1.182203621,1.058309349,1.089711994,1.081595905,1.336206818,0.986544338,1.128188787,1.284906905,1.234586131,1.090239812,1.112144631,1.096048933,0.95640603,1.087061959,1.011036436,0.954855392,1.297453308,1.092741085,1.082499533,1.190005152,1.155433702,0.915588973,1.169150584,1.036362534,1.147883867,1.048110753,1.040272107,1.148109819,1.075183764,0.859949265,1.289418022,1.064822842,1.234546744,0.945792452,1.028407959,0.930333971,1.317480191,1.014235897,0.911644581,1.011818021,1.343426385,1.039312978,1.008509423,1.079305902,1.21775032,1.17422534,1.367802003,0.949015663,1.035477972,1.11336336,1.205591312,1.20539151,1.123031454,1.005910039,1.122872126,0.981640753,1.145987024,1.01502312,0.933818678,0.974439949,1.043070515,1.257972684,1.032643505,1.111219079,1.017067179,0.874953834,1.117859148,1.356212535,0.897578384,1.165835475,1.170846625,1.235195638,1.207320991,1.019527878,1.081122765,1.126599461,1.05197247,1.235984394,0.982245699,0.995126343,1.226296596,0.939223401,1.154080145,1.092655277,1.211849046,1.24084196,0.857157355,1.037580431,1.263023997,1.114196376,1.488218346,1.133130052,1.105116305,1.128225436,1.20450112,1.104557747,0.988916689,1.025328376,1.043587844,1.209075344
CaT2T06g00687,ADT-1,0.864030844,0.415728392,0.591390391,0.640907023,0.676387854,0.703871995,0,0.897028562,1.030443674,0.520748176,0.482404712,0.490925669,0.74326696,0.706233219,0.942982222,0.788071123,0.913139067,0.784247026,0.797797583,0.568135732,0.832547537,0.959447037,1.096827197,1.151894371,0.754960621,0.736136792,0.793549369,0.557052019,0.726567759,0.957618242,0.571462788,0.607688813,0.567864353,0.823588595,0.947731847,0.814265297,0.766129999,0.677197642,0.900355426,0.460087112,0.479715988,0.588173937,0.383264,0.7138103,0.384692026,0.49086295,0.674825089,0.555539744,0.352990356,0.609205474,0.725403023,0.49030894,0.644526005,0.79965618,0.899296523,0.574396615,0.46777745,0.690248143,0.780266469,0.468113928,0.734953862,0.934157161,0.70162035,0.631953938,0.704386231,0.740461644,0.556202373,0.312623272,0.604590469,0.42932072,0.507448038,0.769712586,0.548807664,0.554959006,0.595197402,0.590996357,0.460083084,0.491055242,0.523097541,0.48796051,0.806191139,0.416980811,0.695761213,1.020924054,0,0.43936706,0.842038638,0.713613001,0.633743264,0.625387197,0.787799986,0.45509552,0.922389931,0.791071931,0.89389044,0.793516633,0.800847423,0.866302951,0.49053895,0.840089347,0.590287831,0.498472755,0,0.513197125,0.211958263,0.682400405,0.592230615,0.960752416,0.58255536,0.697271673,0.4450406,0.470173639,0.919988843,0.725097145,0.504641782,0.387849451,0.611381231,0.304475725,0.503380204,0.420145456,0.849743543,0.668435877,0.778497831,0.690081393,0.400056233,0.532700532,0.664397744,0.901475654,0.950548928,0.577935343,0.714356117,0.72279457,0.462274741,0.727455784,0.572078558,0.511631159,0.474244027,0.494871719,0.810569881,0.827516975,0.912018792,0.709519885,0.544334496,0.899860485,0.682713956,0.695400114,0.615170865,0.459545571,0.397488517,0.653616277,0.69654692,0.620412988,0,0.776390614,0.692410155,0.67229267,0.69595834,0.587553533,0.547247586,0.72497987,1.342366889,0.504359683,0.631458402,0,0,0.561738527,0.589939096,0.653042244,0.389987514,0.58317343,0.717901073,0,0.640115682,0.627579014,0.520841545,0.450782442,0.474107607,1.007656612,0.644028303,0.888739951,0.483084328,0.580247374,0.801627694,0.814420648,0.360646996,0.555173535,0.429639629,0.488966146,0.641140023,0.663782426,0.543303771,0.563937836,0.751070051,0.614222981,0.632020891,0.494135341,1.05289537,0.614912746,0.542084478,0,0.592963779,0.255265013,0.891609662,0.559483869,0.586991111,0.591724604,0.740425901,0.875573734,0.577963203,0.660063447,0.724691519,0.489607417,0.634500916,0.792968184,0.505131943,0.727339726,0.863104882,0.440103579,0.449142533,0.985321689,0.511982096,0.72409792,0.687951289,0.622572577,0.676169708,0.618529123,0.745410484,0.857435409,0.803555951,0.746563412,0.762049227,0.932026423,0.549060939,0.829937996,0.576640417,0.792323412,0.55719939,0.853741108,0.723947634,1.069121171,0.770989073,0.529363797,0.604209314,0.496819718,1.113052311,0,0.540504868,0.488086244,0.715333012,0.727843838,0.658802571,0.945228458,0,0.572650076,0.679925672,0.460018718,0.396065721,0.892934339,0.573824373,0.626686244,0.540712145,0.356260457,0.605232226,0.60164067,0.466867529,0.764060197,0.741229216,0.491484246,0.810496904,0.817336467,0.426406482,0.610126432,0.687548,0.506650395,0.885928548,0.568192121,0.88726763,0.924095368,0.655385865,0.268819528,0.758042311,0.59279735,1.01493309,0.925493654,0.622356566,0.702416944,0.355046571,0.808288256,0.854638022,0.720580504,0.377863363,0.612999542,0.354796881,0.998546709,0.57471965,0.798691375,0.662335168,0.420172158,0.861603601,0.529008199,0.617092283,0.445509312,0.729282984,0.807807569,0.284656768,0.781634025,0.626634977,0.543686691,0.720304334,0.521165636,0.902355853,0.783615624,0.602664012,0.63052499,0.622403173,0.622650816,0.546177809,0.593995566,0.664393144,0.512291086
CaT2T11g00336,ADT-2,0.511303024,0,0.595395999,0.505198012,0.769514422,1.037192527,0.781494163,0.866236329,0.763146518,0.440631886,0.387022817,0.464696828,0.717634634,0.767453161,0.793406148,0.524578648,0.799969433,0.687842547,0.545080189,0,0.855347307,0.743518605,0.623642582,0.661502867,0.522976531,0.921404126,0.970760843,0.383500379,0.874767918,0.639922312,0.432904764,0.504268734,0.603501146,0.759273561,0.807943323,0.742423452,0.630452761,0.442788333,0.614794782,0.59373483,0.552887517,0.660874608,0.681741973,0.519919754,0.578221581,0.773034077,0.671586425,0.419911477,0.529991056,0.660279856,0.525701891,0.521598467,0.909034817,0.948915248,0.814098291,0.691427682,0.410209806,0.611550712,0.637788876,0.568947343,0.732947394,0.377590693,0.843076784,0.684990381,0,0.9488518,0.795819903,0.504721055,0.630553271,0.402577226,0.749352558,0.632011043,0.697146129,0.394706295,0.678371693,0,0.794137216,0.857204326,0.475406503,0.66812381,0.488386951,0.579082585,0.486582287,0,0.571923908,0.598649269,0.862058083,0.808419485,0.641015165,0.296511812,0.554114736,0.684895251,1.038674197,0.639516166,0.801876161,0.565655072,0.759828896,0.727176878,0.704653513,0.758700675,0.562845646,0.39374601,0.560510981,0.854515563,0.61643646,0.684495901,0.958267052,0.617515415,0.583339094,0.95332869,0.518613472,0.290848578,1.039199516,0.978658178,0.563252332,0.43020755,0.763677089,0.46453068,0.619319217,0.813011601,0.924145785,0.654342162,0.705366967,0.411358872,0.426571305,0.80195413,0.562419144,0.643056874,0.769869633,0.566071494,0.945566,0.649496031,0.747728904,0.439090392,0.630550776,0.523426652,0.697850785,0.537354326,0.757621113,1.040075664,0.897106198,0.559575933,0.615215579,0.793888816,0.667691596,0.825997616,0.658998002,0.537284479,0.829066623,0.413691162,0.695600856,0.794664479,0.602582873,0.709874902,0.757808438,0.624068133,0.599754415,0.70540975,0.754675014,0.846411072,0.845248218,0.521465842,0.436739727,0.527608831,0.527494493,0.508735843,0.680665837,0.652631901,0.533296538,0.643588055,0.815458018,0,0.642788527,0.647500212,0.387184335,0.370051598,0.814133743,0.554978278,0.77581207,0.886916343,0.785508352,0.65963511,0.657365164,0.903600823,0.329432845,0.600470582,0.386718202,0.451395833,0.634733074,0.523142233,0.654546544,0.699461341,0.425134927,0.567611091,0.473246655,0.504228195,0.712770593,0.363677932,0.605453491,0.683263923,0.575823149,0.572000447,0.70433266,0.709734705,0.738620848,0.643306594,0.73372711,0.950225437,0.244325519,0.607295983,0.956717573,0.435552843,0.354887329,1.072005807,0.315401695,0.52282124,0.668346449,0.521573988,0.646469712,0.459304677,0.604311961,0.913197424,0.691040365,0.761338153,0.779948859,0.497893896,0.536179709,0.859887744,0.428236451,0.582872354,0.84116788,0.840978797,0.524594383,0.549973634,0.423804971,0.563166967,0,0.633862748,0.479500042,1.192726888,0.643197344,0.573876108,0.430539714,0.537202322,0.762576604,0.55303082,0.699411944,0.576621991,0.626080569,0.74246608,0.62864917,0.709004689,0.268696476,0.506815123,0.515285084,0.672095984,0.393427872,1.244925848,0.650939102,0.7426045,0.643727514,0.337510449,0.491634963,0.841104928,1.051736483,0.513711267,0.34991757,0.968376045,0.881681971,0.754077497,0,0.575755556,0.6047655,0.730025703,0.686022217,0.468233413,0.732128408,0.652228339,0.605763687,0.426020139,0.745625755,0.745082678,0.823377811,0.767337268,0.353733161,0.760065233,0.598329004,0.838261191,0.731157591,0.888414909,0.53494448,0.549115842,0.721126046,0.47239568,0.602209308,0.787543667,0.706765971,0.394446301,0.567525714,0.78338049,0.848371182,0.59096944,0.620285211,0.819147067,0.65044601,0.686670849,0.426937155,0.844513535,0.543517182,0.535253787,0.610161762,0.771568888,0.768015031,0.718926012,0.561288881,0.920384385,0.775842752,0.588865275,0.810388248,0.467948975
CaT2T05g03411,PAL-1,0.883611275,0.948541627,0.913520095,0.943275655,1.207927107,1.058361378,1.145802582,0.917222048,0.951888795,0.804851487,1.046145288,0.950621831,0.955185543,0.8504047,1.00684613,1.088766609,0.821032931,0.994258565,1.061334946,0.655840285,0.868373246,0.834744674,0.840191384,0.923402835,0.917091226,0.903596196,0.898120562,0.917414593,0.73488412,0.961712326,0.871647446,0.947351448,1.093857479,0.742136426,0.909686616,0.827986021,1.183825226,0.817604804,1.106115766,0.791653897,0.991384128,0.898697621,1.029893922,1.092825972,0.980478959,0.963341463,0.978276064,1.031239699,0.902749539,0.972151843,0.743339089,0.730089687,1.160935529,0.839116119,1.017298249,0.93520727,0.771862306,0.978966847,0.931706716,0.926125701,0.938415934,1.077791661,0.854848676,0.891643972,0.843119561,0.969264015,0.919840731,0.595349844,0.855543923,0.874425255,0.875534774,0.929950007,0.880702347,0.863935289,0.806578648,1.045097026,0.589654187,0.905855564,0.73619013,0.60762428,0.879926598,0.845450929,0.945407317,0.679376263,0.869423949,1.068942728,0.794198673,0.754201973,0.962497008,0.805384414,0.825708241,0.951937634,0.877235445,0.869624239,0.930424053,0.852818479,0.982466973,0.92320349,0.910461454,1.246885753,0.90811879,1.140614365,0.77590776,0.762649789,0.945301507,0.808814382,0.805594312,1.103072082,1.052334893,1.116733482,0.988312601,0.700327522,1.017014416,0.938995713,0.896500474,0.875355134,0.94644724,0.884800773,0.870333972,0.938834987,0.935665353,1.067636868,0.929499476,0.986909392,1.142869827,1.021176763,0.940476324,0.92410398,0.959006281,0.818004625,0.838214662,1.019171817,1.012405222,1.010947612,0.931640943,0.851721919,1.167314564,1.032042983,1.163661732,1.075914478,0.944888029,0.945382489,0.805860288,0.780369981,1.043298927,0.905341962,0.798468868,0.809330195,0.872492652,0.994637526,1.003922887,0.965567619,1.086360622,0.987889501,0.938160262,0.968034303,0.762847005,0.967970053,1.083251367,0.772151614,0.94659387,1.028267565,0.97697431,0.935706645,0.935503869,0.975241298,1.151819102,1.103679335,1.28469626,1.028964319,0.869319785,1.034914263,1.302700794,0.657219011,0.834253277,0.800377898,0.874808736,0.907430851,0.905322052,0.871050363,1.025290066,1.043241116,0.97926549,0.824835529,0.837022393,1.017235543,1.1668893,1.043877604,0.988961369,0.999058865,1.119283131,1.085045637,1.015664432,1.002212579,0.863973126,0.828091927,0.969997152,0.904116413,1.093055959,0.994910123,0.892121387,0.86488043,0.933119787,0.81620446,1.025121368,0.935150888,1.041601867,0.933321542,0.886853429,0.985616707,0.950222039,0.836522344,0.93778364,1.013892832,0.880800603,0.932919705,1.111211346,0.894441755,1.106420121,0.827570036,1.13288293,1.06942933,1.00533833,0.98259952,0.743608496,0.657051547,0.906771246,0.986195747,0.998417084,0.737433942,0.864911364,0.93069017,0.909999858,0.84004418,1.118327891,0.758763668,0.840997157,1.241968836,1.055075245,0.773423944,0.815652268,0.771657862,1.084224044,1.045381922,0.978999492,0.932213852,1.086904564,0.876242537,1.06695271,1.349954914,1.015657344,0.904996431,0.860182131,1.012589287,0.728992882,0.964145932,0.837759841,1.008694708,0.730128866,1.018966032,0.948488668,0.959028866,1.057737344,0.89293155,1.021317779,1.099032229,0.918733757,0.949042011,0.956201127,1.005857841,1.020315277,1.064211387,0.922971049,1.235275041,1.016730178,0.85962039,0.944407629,0.990145392,0.925861189,1.057254039,1.173600887,0.763865848,0.924014018,0.814948775,0.767182398,0.894104081,0.846440361,0.988204404,0.916643025,0.924314253,0.771845769,0.831052027,0.990659201,1.251351244,0.813163602,0.836969757,0.934959062,1.003991795,0.793554354,0.826077378,1.065742305,1.240932908,0.841009104,1.041443177,0.907460483,0.988269824,1.082314152,0.897248367,0.8851611,0.942030583,0.787622235,0.892127879,0.867541584,0.889330729,0.81920006,1.106834933,0.856236374,0.95977797,0.813835566,0.989987811
CaT2T09g02923,PAL-2,0.884743012,0.694948316,0.766149707,0.53808187,0.875442561,1.394080578,0.740476693,0.670544173,1.003023723,0.807518038,0.877524031,0.962743672,0.862345271,0.747567135,0.947415388,0.789672833,0.590218891,0.822641673,0.631170678,1.04373873,1.084895201,0.745786316,0.925370984,0.938172833,1.228373359,0.724213026,0.924618848,0.792849397,0.710824775,0.825597012,0.873603499,0.851344619,0.882333924,0.817126743,0.96052252,0.886718481,0.939077152,0.679899196,0.797760725,0.601452761,0.753180426,0.834302578,0.801711872,0.748041774,0.739965074,0.921676455,0.854315487,0.622203248,0.847575439,1.078515438,0.652830139,0.679159496,0.843547132,0.944816916,0.941549784,1.109335402,0.714918921,1.046949043,0,0.7240251,0.876825093,1.058431244,0.859956193,0.915336149,0.992320808,0.74480222,1.035948271,0.700012589,0.899064173,0.855768407,0.651476863,0.67848896,0.777458117,0.525388744,1.006264361,0.786329811,0.935486347,0.970952609,0.56200165,0.904275113,0.84001483,0.91452514,0.755900043,0.675564539,0.816951146,0.682935098,1.010419545,0.948793339,1.071619037,0.660644704,1.009579595,0.756596544,1.081973078,1.03415515,0.977328084,0.823726392,1.020047229,0.853648582,0.864635774,0.673608819,1.048113701,1.075360303,0.964001464,0.796965841,0.59693021,0.887055538,0.647991557,0.952382792,1.020498766,0.863220848,0.969715857,0.821206454,1.065581578,0.72408196,0.848473231,0.755870043,0.835304689,0.755510841,0.846228303,0.812859469,0.907365876,0.742062298,0.905476629,1.089643146,0.729916339,1.110046816,0.816575851,0.928474348,0.907304687,0.862827673,0.929410011,0.921846784,0.905819702,0.737847593,0.779355786,0.667547038,0.768183486,0.745871187,0.638089979,0.827147079,0.944389912,0.844095786,1.008262747,0.915724821,1.054360912,0.738804338,0.848662716,0.821749877,0.80824607,0.938610981,1.030809909,0.997101736,0.721615465,0.944471876,0.940071432,0.810971516,0.629490573,1.013787106,0.910765346,0.720915148,1.302286474,1.195476049,0.830795356,0.973491123,0.973280159,0.909378984,0.807456833,0.683551105,0.939787554,0.966673914,1.002422421,0.713741676,0.987330217,0.765280198,0.721125949,0.780270585,0.839170113,0.895987957,0.655311635,0.892363713,0.842979741,0.841710865,1.104677503,0.708466554,0.581351266,1.05525691,0.779653148,1.261723958,0.999881891,0.764452002,1.009928359,1.004731995,0.938810625,0.864928931,0.854225132,0.906837025,1.005211642,0.853957367,0.872305387,1.242628597,1.143491342,0.728244537,0.824559616,0.933773614,0.870212279,0.697337732,1.026974435,0.890179854,0.681305439,0.87388746,0.933770914,0.886368482,1.145087976,0.679585718,0.885194299,0.896513584,1.0512231,0.620459809,0.696731843,0.627668539,0.856793582,0.880372772,0.756342594,0.583724825,0.901531598,0.821183089,0.967141684,1.058384763,0.677928211,0.924466196,1.002014689,0.95340999,0.674608475,0.999302449,0.958765742,1.099631142,0.687119687,0.822736221,0.864881225,0.836373821,0.817762129,0.93168038,0.659140008,0.632691112,0.815843914,0.64643088,0.723315872,0.676594268,0.793931787,0.889393743,1.099217595,0.700751548,0.862692734,0.583445002,0.489613223,0.793554969,0.74995427,0.962617403,0.826999557,0.971631898,0.681186189,0.802703505,0.80539768,0.851135813,0.997891109,0.977173044,0.743918295,0.765759729,0.865953294,0.810538973,0.779090678,0.864840579,0.959725159,0.631940385,0.845777092,0.838779822,0.779341106,0.787989156,1.155732649,0.70107229,0.639839267,0.79506738,0.927731134,0.766976175,0.812685042,0.897962689,0.792077445,0.894276991,0.912472635,0.904577076,0.696573567,0.915880357,0.742628612,0.804427398,0.903915458,1.016681638,0.861391659,0.812065429,0.923216598,0.999858501,0.937635694,1.054328636,0.852557826,0.85521785,0.926754452,1.022542435,1.090065634,1.024140779,0.934511984,0.875589886,0.839077475,1.033696755,1.122409015,0.871907547,1.040499835,0.885662698,0.7477346,0.845086526,0.729951855,0.56694366
CaT2T09g02924,PAL-3,0.95139843,0.750975628,0.786156108,0,0.861083773,0.936929068,0.681376011,0,0.805799234,0.885149183,0.589830037,0.841335344,1.113444098,0.792198536,0.87608801,0.96692955,0.750037895,0.682559865,0.947119779,0.823046913,0.928420549,1.114080632,0.867538022,0.913604337,1.041133002,0.834249822,1.075919024,0.819942227,0.696149476,0.905297845,0.893663633,1.001582492,0.797993277,1.05345199,0.934068038,0.819967659,0.989973115,0.865686674,0.803729027,0.861556725,0.902474901,0.991110947,0.670622624,0.874559465,0.794006272,0.854713575,0.778652008,0.743109301,0.785814279,0.760438347,1.023671061,0.912851916,0.917974887,0.994831594,1.214907866,0.891685446,0.810542956,0.807907019,0,0.885716033,0.859231581,0.977532414,0.945744655,0.861334331,0.888410246,0.996392874,1.189685459,0.625160405,0.869939214,0.788247801,0.761687994,0.718519547,0.920247804,0.672803926,1.345211645,0.954183354,1.027098208,0.907687656,0.579538538,0.934400105,0.822265903,0.772003618,0.649097551,0.95136298,0.847384186,0.826446655,1.016528152,1.02416349,0.769717497,0.830215158,0.960744614,0.647306292,0.817332716,1.059236137,0.942534761,0.916027829,1.012682743,0.926974952,0.832165956,0.740911598,0.937825915,1.08202945,0.755948755,1.048146651,0.711604559,1.091642037,0.78131082,1.071319549,0.915993516,0.922870094,0.923056716,0.873171046,0.989945615,1.001055333,0.967898949,1.061082315,0.922603053,0.699740119,0.838430597,0.951642458,0.981136597,0.79881807,0.930008809,1.094538282,0.736824851,0.954866066,0.935168991,0.933396165,0.922662371,0.84646918,0.937703208,1.043738883,0.891703991,0.882590073,0.897972889,1.010187433,0.745515901,0.679104379,1.038871701,0.961864235,0.983658168,0.966600138,1.196717206,0.843532008,0.914086574,0.937978861,0.774324205,0.746323113,0.720435935,1.166260043,0.806538258,0.842245299,0.76584661,0.897816994,1.359491382,0.899513295,1.124435219,0.683570273,0.991231575,0.790742343,0.877899832,0.906253452,0.979716947,1.031426316,1.031202797,0.82515049,0.943325971,0.896311259,0.769397948,0.942304521,0.896503333,0.936854615,0.933842014,1.158600725,0.826107767,0.730522516,0.871611749,0.859174904,1.102090553,1.211907987,0.780409732,0.823807747,0.95655873,1.101786577,0.659185331,0.932573084,0.837891675,0.854276042,0.953846713,0.797314421,0.937080463,0.859527387,0.986388013,0.780506976,0.763083657,0.710572242,0.989189676,0.990238569,0.696564158,0.585897722,1.001014867,0.83041931,1.12535148,0.888711752,0.800097895,0.83101481,0.968071442,0.948841255,0.682415529,1.073116127,0.793994352,0.927696223,0.734839217,0.872545039,1.074519788,0.881476721,0.975422236,0.881150539,0.822741738,0.631278984,0.843639348,1.12509059,0.793592401,1.015900671,0.84926203,0.514829906,0.851990738,0.769510881,0.811557652,0.719903955,0.78329407,0.930591967,0.798715463,0.910536651,0.778335697,0.979759892,0.957901675,0.767711459,0.676629339,1.101172048,0.989796197,0.760669316,0.772685727,0.841721111,0.831361943,0.672283567,0.978430816,1.030193367,0.995568269,0.849428619,0.985492648,1.012564126,0.764991503,0.880118531,0.804624142,0.893107257,0.791737186,0.945502304,0.835927956,0.833741633,0.879356076,0.834124761,0.885163864,0.772483255,0.972118503,0.765890083,0.710117936,0.974082957,0.911210305,1.005127824,0.941914181,0.895467351,0.992312422,0.78512064,1.107576102,0.657638364,0.96097926,0.799549539,0.994060809,0.749420637,1.035616198,0.807625488,0.761505814,0.90084575,0.816187703,0.856077361,0.818929324,1.032633277,0.759928318,1.020527478,0.728124116,0.857209212,0.96647483,0.993824881,0.880670798,1.197440419,0.908568198,0.782937682,0.898034184,1.085864843,0.999144914,1.002481954,0.865613741,1.026005587,0.865594914,0.816294075,0.953186124,1.093705921,0.908448268,0.831930781,0.957312433,0.913662088,0.85443558,1.05102915,0.803847461,1.09325455,0.91036121,0.607391835,0.89584182,0.603300951
